benchmark,target_id,target_name,forget_items,retain_items,evaluation_items,unspecified_items,probe_types
RWKU,Lisa Marie Presley 326,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 327,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 328,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 329,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 330,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 331,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 332,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 333,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 334,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 335,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 336,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 337,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 338,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 339,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 340,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 341,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 342,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 343,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 344,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 345,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 346,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 347,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 348,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 349,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 350,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 351,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 352,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 353,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 354,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 355,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 356,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 357,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 358,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 359,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 360,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 361,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 362,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 363,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 364,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 365,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 366,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 367,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 368,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 369,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 370,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 371,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 372,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 373,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 374,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 375,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 376,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 377,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 378,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 379,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 380,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 381,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 382,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 383,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 384,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 385,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 386,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 387,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 388,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 389,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 390,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 391,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 392,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 393,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 394,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 395,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 396,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 397,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 398,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 399,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 400,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 401,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 402,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 403,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 404,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 405,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 406,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 407,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 408,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 409,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 410,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 411,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 412,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 413,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 414,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 415,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 416,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 417,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 418,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 419,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 420,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 421,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 422,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 423,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 424,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 425,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 426,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 427,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 428,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 429,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 430,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 431,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 432,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 433,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 434,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 435,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 436,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 437,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 438,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 439,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 440,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 441,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 442,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 443,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 444,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 445,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 446,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 447,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 448,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 449,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 450,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 451,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 452,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 453,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 454,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 455,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 456,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 457,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 458,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 459,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 460,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 461,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 462,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 463,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 464,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 465,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 466,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 467,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 468,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 469,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 470,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 471,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 472,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 473,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 474,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 475,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 476,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 477,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 478,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 479,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 480,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 481,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 482,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 483,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 484,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 485,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 486,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 487,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 488,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 489,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 490,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 491,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 492,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 493,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 494,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 495,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 496,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 497,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 498,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 499,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 500,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 501,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 502,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 503,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 504,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 505,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 506,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 507,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 508,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 509,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 510,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 511,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 512,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 513,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 514,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 515,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 516,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 517,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 518,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 519,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 520,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 521,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 522,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 523,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 524,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 525,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 526,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 527,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 528,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 529,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 530,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 531,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 532,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 533,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 534,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 535,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 536,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 537,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 538,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 539,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 540,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 541,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 542,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
RWKU,Lisa Marie Presley 543,Lisa Marie Presley,0,0,0,6,negative|negative_phi|pair|pair_phi|positive|positive_phi
